report_num,filing_date,url,report_type,report_name,cik_num
000119312517232848,2017-07-21,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517232848/0001193125-17-232848-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000117184317004035,2017-07-11,https://www.sec.gov/Archives/edgar/data//0001321741/000117184317004035/0001171843-17-004035-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312517224232,2017-07-07,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517224232/0001193125-17-224232-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000119312517215023,2017-06-27,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517215023/0001193125-17-215023-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000147524617000006,2017-06-16,https://www.sec.gov/Archives/edgar/data//0001321741/000147524617000006/0001475246-17-000006-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000119312517205456,2017-06-16,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517205456/0001193125-17-205456-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001321741
000119312517192959,2017-06-02,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517192959/0001193125-17-192959-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000119312517175247,2017-05-18,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517175247/0001193125-17-175247-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001321741
000117184317003091,2017-05-15,https://www.sec.gov/Archives/edgar/data//0001321741/000117184317003091/0001171843-17-003091-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312517170640,2017-05-15,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517170640/0001193125-17-170640-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001321741
000119312517167577,2017-05-11,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517167577/0001193125-17-167577-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001321741
000119312517165878,2017-05-10,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517165878/0001193125-17-165878-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000119312517164178,2017-05-09,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517164178/0001193125-17-164178-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001321741
000119312517162598,2017-05-08,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517162598/0001193125-17-162598-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001321741
000119312517162586,2017-05-08,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517162586/0001193125-17-162586-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000119312517162576,2017-05-08,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517162576/0001193125-17-162576-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000117184317002066,2017-04-11,https://www.sec.gov/Archives/edgar/data//0001321741/000117184317002066/0001171843-17-002066-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000090019917000002,2017-03-15,https://www.sec.gov/Archives/edgar/data//0001321741/000090019917000002/0000900199-17-000002-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000123827917000001,2017-03-13,https://www.sec.gov/Archives/edgar/data//0001321741/000123827917000001/0001238279-17-000001-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000123828417000003,2017-03-08,https://www.sec.gov/Archives/edgar/data//0001321741/000123828417000003/0001238284-17-000003-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000123828417000002,2017-03-06,https://www.sec.gov/Archives/edgar/data//0001321741/000123828417000002/0001238284-17-000002-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000117184317000688,2017-02-06,https://www.sec.gov/Archives/edgar/data//0001321741/000117184317000688/0001171843-17-000688-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312517031776,2017-02-06,https://www.sec.gov/Archives/edgar/data//0001321741/000119312517031776/0001193125-17-031776-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000117184317000199,2017-01-11,https://www.sec.gov/Archives/edgar/data//0001321741/000117184317000199/0001171843-17-000199-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000117184317000176,2017-01-10,https://www.sec.gov/Archives/edgar/data//0001321741/000117184317000176/0001171843-17-000176-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516779205,2016-11-29,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516779205/0001193125-16-779205-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000119312516770699,2016-11-17,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516770699/0001193125-16-770699-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000123828416000003,2016-11-08,https://www.sec.gov/Archives/edgar/data//0001321741/000123828416000003/0001238284-16-000003-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000117184316012870,2016-11-02,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316012870/0001171843-16-012870-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516757015,2016-11-02,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516757015/0001193125-16-757015-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000117184316012422,2016-10-11,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316012422/0001171843-16-012422-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000104870316000144,2016-10-11,https://www.sec.gov/Archives/edgar/data//0001321741/000104870316000144/0001048703-16-000144-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000135445716000516,2016-09-30,https://www.sec.gov/Archives/edgar/data//0001321741/000135445716000516/0001354457-16-000516-index.html,Form 25-NSE,"Form 25-NSE - Notification filed by national security exchange to report the removal from listing and registration of matured, redeemed or retired securities:",0001321741
000117184316012238,2016-09-23,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316012238/0001171843-16-012238-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516717158,2016-09-22,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516717158/0001193125-16-717158-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001321741
000119312516717010,2016-09-22,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516717010/0001193125-16-717010-index.html,Form 8-A12B,Form 8-A12B - Registration of securities [Section 12(b)]:,0001321741
000119312516714680,2016-09-21,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516714680/0001193125-16-714680-index.html,Form N-23C-2,Form N-23C-2 - Notice by closed-end investment companies of intent to purchase their own securities:,0001321741
000119312516714967,2016-09-20,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516714967/0001193125-16-714967-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000119312516713593,2016-09-19,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516713593/0001193125-16-713593-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001321741
000119312516712840,2016-09-19,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516712840/0001193125-16-712840-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001321741
000119312516712836,2016-09-19,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516712836/0001193125-16-712836-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000123828416000002,2016-08-16,https://www.sec.gov/Archives/edgar/data//0001321741/000123828416000002/0001238284-16-000002-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000119312516672678,2016-08-05,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516672678/0001193125-16-672678-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000117184316011393,2016-08-01,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316011393/0001171843-16-011393-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516666529,2016-08-01,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516666529/0001193125-16-666529-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
999999999516005267,2016-07-29,https://www.sec.gov/Archives/edgar/data//0001321741/999999999516005267/9999999995-16-005267-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001321741
000119312516661613,2016-07-28,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516661613/0001193125-16-661613-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000119312516661601,2016-07-28,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516661601/0001193125-16-661601-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000119312516655147,2016-07-22,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516655147/0001193125-16-655147-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000152440816000038,2016-07-20,https://www.sec.gov/Archives/edgar/data//0001321741/000152440816000038/0001524408-16-000038-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000117184316011059,2016-07-12,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316011059/0001171843-16-011059-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516644488,2016-07-08,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516644488/0001193125-16-644488-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000119312516636544,2016-06-29,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516636544/0001193125-16-636544-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000119312516624963,2016-06-17,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516624963/0001193125-16-624963-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000119312516624956,2016-06-17,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516624956/0001193125-16-624956-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001321741
000119312516616641,2016-06-08,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516616641/0001193125-16-616641-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000119312516616634,2016-06-08,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516616634/0001193125-16-616634-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000117184316010117,2016-05-17,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316010117/0001171843-16-010117-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516593211,2016-05-17,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516593211/0001193125-16-593211-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001321741
000119312516582111,2016-05-06,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516582111/0001193125-16-582111-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001321741
000117184316009128,2016-04-12,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316009128/0001171843-16-009128-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000101322816003372,2016-02-10,https://www.sec.gov/Archives/edgar/data//0001321741/000101322816003372/0001013228-16-003372-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001321741
000123827916000001,2016-02-09,https://www.sec.gov/Archives/edgar/data//0001321741/000123827916000001/0001238279-16-000001-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000152440816000027,2016-02-05,https://www.sec.gov/Archives/edgar/data//0001321741/000152440816000027/0001524408-16-000027-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000117184316007633,2016-02-03,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316007633/0001171843-16-007633-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119312516449291,2016-02-03,https://www.sec.gov/Archives/edgar/data//0001321741/000119312516449291/0001193125-16-449291-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000117184316007170,2016-01-12,https://www.sec.gov/Archives/edgar/data//0001321741/000117184316007170/0001171843-16-007170-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000090019915000004,2015-12-15,https://www.sec.gov/Archives/edgar/data//0001321741/000090019915000004/0000900199-15-000004-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000119312515403604,2015-12-15,https://www.sec.gov/Archives/edgar/data//0001321741/000119312515403604/0001193125-15-403604-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
